,virac_id,period
72,9356246006695,202.47877486772973
73,9335767064503,172.1941609575877
74,9348054005706,493.06758528748253
75,9343959065468,692.4325891877193
76,9335767086876,227.25749470822518
77,9327575060365,745.0223429170192
78,9335767035015,375.4869492407964
79,9343959090252,635.1728041888307
80,9356247008447,606.8823919906825
81,9335767026023,455.22389931862205
82,9343959036367,356.22303132441215
83,9343959028871,319.967830080754
84,9343959057704,123.96426906368131
85,9327575050205,245.42803688251487
86,9352151022925,531.9405681593312
87,9335767090916,448.16238026043686
88,9327575045254,131.53793139300765
89,9339863069991,325.01434221313644
90,9339863050214,215.8482934767829
91,9339863089300,384.16894701212607
92,9343959036507,112.1755156993523
93,9339863051648,312.4869779874956
94,9331671018697,500.71766620006514
95,9348055023662,301.721504778852
96,9356247009230,121.25350773502632
97,9343959061174,334.64605600331726
98,9348055003692,545.3739996854
99,9339863049404,272.1572401130476
100,9331671017146,215.7146380381325
101,9348055056256,420.11760860336165
102,9335768001848,400.5934066721081
103,9348055027081,110.54815431554485
104,9360344070985,299.8034123582129
105,9343960044797,384.78351295525727
106,9331671020303,495.6064901940094
107,9331671014942,600.0614992812226
108,9360344024702,317.16369514274163
109,9327576011659,301.51420528390787
110,9356247009569,468.9801619700075
111,9348055066529,568.2117821884186
112,9339863057411,284.8735969943891
113,9348055077163,432.98601181457497
114,9352152030807,140.51785981961814
115,9352152074321,422.8267821380368
116,9343960090485,111.35989732977978
117,9343960025275,428.07570006131033
118,9352152071023,130.89182210900046
119,9352152038230,123.5137254567226
120,9352152062503,290.32137746029036
121,9319384005764,213.92948817885159
122,9319384012582,551.4147352513726
123,9352152031149,315.3388086707699
124,9343960080678,572.7777167060049
125,9356248063889,219.16292931721958
126,9352152040619,134.49251148213762
127,9335768007235,132.19747387846832
128,9343960092249,337.62833010616305
129,9339864011021,213.42218241853988
130,9327576009790,577.1098130989209
131,9315288011742,119.2778554610282
132,9327576023127,398.99052447716247
133,9352152044714,127.13750040006971
134,9315288020649,119.73235222702957
135,9339864022433,286.1231047003401
136,9348056048525,493.80174347178496
137,9339864007838,122.43830333821646
138,9348056055826,529.9553760429034
139,9348056087819,233.09950534640504
140,9323480005792,101.167817015871
141,9339864018723,351.92724489461335
142,9331672019218,382.6908904291479
143,9343961020870,446.81552742276085
144,9343961010650,161.51210473902168
145,9339864007829,177.0345550749623
146,9352153039314,187.40068271969207
147,9339864019095,568.0106522864546
148,9335769014655,386.0646068874608
149,9335769022937,258.5888278171777
150,9331672013712,381.2510887628531
151,9348056037922,150.5227565877096
152,9335769010341,546.8000853013191
153,9360345043664,332.2236460702712
154,9343961018893,240.65765064766396
155,9335769003821,398.80159134064513
156,9335769021488,250.94973812886073
157,9327577014296,110.83324523522171
158,9348057014167,568.1853257494428
159,9343961005167,671.6265740788947
160,9356249071102,387.49067376213713
161,9323481015775,185.99858372881386
162,9339865014901,573.3131017517355
163,9319385005121,178.19002372323658
164,9339865016508,667.9512934317041
165,9327577011266,243.00716926073216
166,9331673059657,449.264489086863
167,9356249059391,408.70278297874916
168,9356249028999,349.5075254219792
169,9413587033116,257.7051797408251
170,9413588033559,529.4180182332957
171,9413588039349,426.9760973697402
172,9409492032806,264.2234828478022
173,9413588020450,229.26896237753442
174,9409492041756,110.54892484044451
175,9409493033690,320.5848875294932
176,9327560045875,598.7427072480972
177,9339866030799,632.8961308396678
178,9335770043542,170.51606628840224
179,9335770052139,342.9526207392583
180,9335771016491,509.06851704576025
181,9278433021392,271.16444583610814
182,9274336035147,331.895751400121
183,9270241018637,382.57703111962684
184,9294788052390,690.7632572935272
185,9233377058486,210.47809187917582
186,9229281032752,239.60188498767812
187,9229282048917,702.328010540394
188,9225185034188,312.73548748810765
189,9307089060831,233.20604751079426
190,9298897013290,347.04069257845526
191,9348057011451,439.7817004565909
192,9475031022235,460.45929357117967
193,9479127021347,293.0190361896145
194,9364449014688,86.05907869548838
195,9356243020784,135.23842795787576
196,9352148086842,208.35956222075367
197,9368530071856,199.3169842080479
198,9368530028135,629.6593431654762
199,9249755016364,215.38005876513526
200,9245659017849,173.4212077067389
201,9245660016022,535.1953300586023
202,9372631075652,178.04198235703652
203,9364439038591,572.6698399770454
204,9364439083086,219.3850904978821
205,9364439074584,217.12994363483674
206,9458645040767,365.6902522155027
207,9327554011756,551.812958198995
208,9352150009234,409.2094341530368
209,9352150010991,196.54641180814087
210,9352151009713,430.4275497197405
211,9348054006196,523.423743137975
212,9348054018266,507.0743151089077
213,9348054021875,418.29902388919646
214,9352151003479,158.21455006321278
215,9348054002277,499.3740078962527
216,9348054010116,282.3570606271983
217,9352151002696,446.2868280584602
218,9348055023486,290.6996776959972
219,9343959069789,557.929477376283
220,9343959025069,589.5015305180158
221,9343959022785,257.77494167136115
222,9348055053664,295.1550685568495
223,9348055030113,341.87878840509114
224,9282526033710,475.4938967383378
225,9286623036569,395.38452749229515
226,9282526020499,229.69293505569675
227,9278430007909,687.0770276794058
228,9282526027163,361.3515657159829
229,9278431001023,512.7312346899166
230,9278431017861,221.79044608692692
231,9434064033302,494.50853759016417
232,9429967049648,163.14289946256991
233,9429967052622,155.9646034967999
234,9429968029896,447.66930716042185
235,9425872016645,132.8663231786338
236,9429968028753,450.0461631712149
237,9425872032259,287.99276620220576
238,9425873053120,125.5357408474285
239,9339874038571,522.7422384132324
240,9335779016167,365.4843024575206
241,9405391049472,435.704659422668
242,9401296041222,618.2439311052701
243,9421769064966,441.3196130751965
244,9323476023435,117.1450769331837
245,9294800049245,396.90246519478745
246,9290704041616,463.4070183646303
247,9405397049507,176.59963874895215
248,9405397046681,272.250803740982
249,9401302024294,322.84184714732424
250,9315279021356,156.74738129184902
251,9315279015108,360.3098500059663
252,9311183048965,541.5538055639505
253,9302998046300,628.4178072535752
254,9298901044100,492.7248196866372
255,9409489029715,409.7361969466707
256,9409490071929,158.6970276949093
257,9409489056998,97.28368962390465
258,9409489052444,619.2992921597859
259,9409490033475,702.7046733722104
260,9278433053389,486.51137280925934
261,9274337062690,462.6368242950901
262,9274337053551,183.35304671700183
263,9286615034941,615.6780173032339
264,9323484041020,89.27690704524633
265,9323484043520,106.61158636179935
266,9323484060752,361.3050069933745
267,9319389039809,479.93669862285066
268,9323485031451,340.7778541125975
269,9319389041916,342.306751802774
270,9343953042346,509.78572255677886
271,9286619023573,398.07785216066003
272,9286619039673,304.82320941707326
273,9290716038958,270.35492252754267
274,9286620028571,360.9785677990962
275,9282523021075,501.7284209063282
276,9286620014996,376.9215659798104
277,9364441059240,340.36254890567267
278,9360346029723,197.09321560485768
279,9487323027863,429.22624357827385
280,9221084031625,294.1544742538116
281,9221084014197,363.5141434910914
282,9229271060731,558.5384385199279
283,9352158014179,176.505014927719
284,9352158016910,208.9272129969469
285,9253854019435,337.7545878487325
286,9245662063369,317.9635590258807
287,9245662026295,369.66004942261713
288,9241565052981,280.76181902766444
289,9241565047680,324.03960633754565
290,9446347048135,744.954997197736
291,9249756056928,324.1023329096031
292,9245660046080,439.9405365791314
293,9364437021724,168.0184299605273
294,9364437024762,462.8950951295082
295,9364437020003,283.11386678144737
296,9360341017585,220.213025409791
297,9364437020412,400.45411407978895
298,9360341010420,222.98489524210945
299,9364437017444,423.73876410394166
300,9360342017837,706.0880186145165
301,9360342020486,306.87067631465794
302,9360342013796,194.23201419410321
303,9368534012190,146.48326173988582
304,9368534016310,774.4723652132252
305,9368534017279,269.6578077833032
306,9368534006881,178.69958427588668
307,9364438019065,213.548345110873
308,9364438016116,197.45830665886226
309,9364438009740,641.1684812390204
310,9249759029131,391.72300627364683
311,9245663021813,419.9981874652072
312,9245663018660,196.95475611964844
313,9245663039513,499.28129094175995
314,9245663041977,243.8338649733746
315,9245663047645,438.8768825272247
316,9241567017337,390.8893227098089
317,9241567022091,363.7657407850637
318,9241567039563,166.88006117845688
319,9241567023806,192.56924871972268
320,9237471057574,168.18718652127774
321,9311200036552,496.47601760500925
322,9311200039184,104.09878830120084
323,9425862044119,394.8005080715043
324,9380812053719,146.11671716217296
325,9270233032658,563.395648876923
326,9389010040934,550.1028297161487
327,9389010035018,386.083938807413
328,9389010028532,81.75104137360314
329,9384914050509,293.06958587082306
330,9380818051732,209.56319934183446
331,9380818045639,150.95368840835798
332,9483223016773,123.48862542882608
333,9479126020494,356.7261884223003
334,9389014064256,168.93502033060662
335,9384919061802,393.34431784963203
336,9200604053335,581.7614290959068
337,9335770041390,90.461069581568
338,9331672013438,183.50310034388423
339,9331673018385,232.88655484941376
340,9331673075788,465.5707010416101
341,9331673060437,465.01478017582235
342,9331673042626,389.6431912738639
343,9327577021911,301.0210705064319
344,9327577008551,188.2256520546528
345,9241571045992,93.43571818343901
346,9237477045368,373.86920428965897
347,9331665062514,399.4653402359708
348,9331665044644,327.6802817032238
349,9446358028164,805.2469605499272
350,9352155032778,353.17130324028886
351,9356251029780,258.80256097875116
352,9356251052390,116.5158977266796
353,9257946045119,266.80931679509655
354,9257946016404,620.7104429267501
355,9417685061473,199.5836022552788
356,9413589057207,127.63888476228085
357,9245662052850,587.2170009853097
358,9241566043834,165.69699270614453
359,9237470044778,656.7303841689517
360,9241566054602,499.01053272797446
361,9237473028227,508.7315228266957
362,9237473046881,722.5023254167543
363,9241569046514,577.1110399961173
364,9233377008414,435.19315900422487
365,9233377019697,572.5706121466989
366,9429969046353,430.9744215919377
367,9425873065281,659.8200082236542
368,9429969040602,329.5597072334845
369,9429969053689,193.125117290347
370,9425873024687,514.5165697756132
371,9425874016483,398.09692964619836
372,9425873080306,454.21195898000497
373,9282524021297,521.7735804410933
374,9282524003097,223.65373494867882
375,9278428023052,694.6800331140178
376,9278428002774,338.6161134058159
377,9282524021894,391.8138095319711
378,9278429002103,482.6531194962468
379,9274332004512,279.78510397664684
380,9372623020153,367.1872033468168
381,9372623040375,283.11004911197136
382,9302982012786,653.7141242995011
383,9417679047017,174.93875038931947
384,9413583021350,263.95348811979505
385,9339869036468,480.9939165499269
386,9335774007188,538.9936455418621
387,9307098042003,267.3492307439153
388,9303002047764,250.77640316267482
389,9303002031793,644.918286748682
390,9298906033711,131.9186743247013
391,9298906050721,463.59834567546494
392,9298906018861,563.6344891442901
393,9298906037056,324.4278649789786
394,9298906025377,279.0457283667726
395,9298906049099,471.94575329775824
396,9303003050888,213.11545856967842
397,9298907027663,519.2951246985136
398,9298906013705,287.41187595147585
399,9298907034566,293.0762425244436
400,9327576005672,555.9487793843824
401,9323478025084,400.9966407374618
402,9327576018995,119.30199587557415
403,9323479021462,100.7111595290597
404,9323479024509,204.02648550424632
405,9323479042883,236.0325371423013
406,9327576011127,357.13470208693496
407,9278435044903,156.8678311735368
408,9356245016133,213.40648203344367
409,9356245022146,107.30105636987184
410,9360342010266,914.4954990624527
411,9356246022358,396.5842692345136
412,9356246014462,185.18974616484886
413,9356246013855,233.1421509992754
414,9356246018719,499.8781916416618
415,9376730012116,592.3222084506557
416,9368538065562,157.38923908817543
417,9368538027760,425.027492110426
418,9372634047618,326.0939664672403
419,9229283027543,331.1904766568447
420,9331678035389,380.87344435638664
421,9311196036964,311.36917656868644
422,9311196045594,708.3523032564754
423,9307100020632,311.8127300470815
424,9307100028316,237.52923682633855
425,9339862093217,394.396580637091
426,9339862052316,354.0457860519283
427,9339862035959,162.04802160324223
428,9339862063293,177.61289049567696
429,9335767057135,484.9291034507323
430,9335767028144,94.91305001655884
431,9298911043964,302.3089207154707
432,9298911047624,465.8580109942207
433,9450448029318,546.5747762967503
434,9393106058566,268.7378746391633
435,9393106032406,587.5172404566214
436,9393106058020,238.22930352265755
437,9393106061140,337.5324167184794
438,9389009038661,193.85825218934937
439,9380825079803,98.50672835477036
440,9376729038346,417.2837841380759
441,9376730054228,724.9417069468361
442,9401301029175,548.6005149769717
443,9401301027561,235.4410407694849
444,9397204042150,184.3200212554934
445,9397204044008,632.5497679058018
446,9397204040252,319.68618012961537
447,9393109017611,452.7105607180992
448,9393109063428,454.1361112477521
449,9278412031273,539.1737136513227
450,9429962062928,213.44459312711157
451,9360329060958,414.2004013279834
452,9429971018767,108.63681018190347
453,9327567016936,437.9312256273488
454,9323471059658,482.7507122938583
455,9245660024532,390.9239597101384
456,9245661048899,411.59440285066376
457,9241564038896,217.68011200132145
458,9417672067036,292.7432304354023
459,9274325022750,135.08002837653106
460,9335782015784,503.586527049022
461,9372626042165,186.15978765621654
462,9368531068337,455.4683296776682
463,9368531025417,388.64009636297465
464,9368531022608,384.3305072879033
465,9298895054084,472.9284868609317
466,9290709073167,102.90865642882656
467,9380816032989,138.60574917350368
468,9376721062866,264.2100253057233
469,9380817028646,561.2008331235744
470,9380817040870,503.919820797316
471,9380817025505,120.70689060499029
472,9380817026730,468.61692402838315
473,9380817019657,389.0924785330966
474,9376722051017,420.1360484598027
475,9266129012728,559.7097605310009
476,9397202058565,178.71014873223262
477,9397202017579,291.8395052529885
478,9397202046869,185.373797696028
479,9401299012509,379.7964777128704
480,9397202057141,382.05937618242376
481,9397202027680,147.02892311042243
482,9393107015378,593.5269598079329
483,9393107021312,325.5195601990757
484,9393107045743,526.1862673646027
485,9397203051135,417.77519730017264
486,9393107025434,362.29649064931573
487,9389010043339,131.7076298883243
488,9212891043741,115.39673321586709
489,9446352054686,531.0709369503975
490,9442256050603,115.25923423532524
491,9434064029339,522.0032162600038
492,9315290030234,398.75119382963135
493,9315290036045,169.5295937607666
494,9315290024810,345.3734043487551
495,9315290049302,485.8595188827443
496,9315290036478,414.42810789338654
497,9315291023299,369.6899889845612
498,9307098033668,302.468425179025
499,9311195041720,171.28837507373487
500,9311195019399,120.14727441598848
501,9311195061939,458.9880905749536
502,9307099031501,212.63842515549305
503,9376734035561,350.1511140799136
504,9352138029569,478.00616161120837
505,9331677025714,239.9212423021721
506,9303000030447,355.5158941964765
507,9475042038386,550.3599565102836
508,9360351039695,342.0758823843368
509,9356254023692,285.3924586472138
510,9352159039770,198.90713127650008
511,9356255029975,595.265686172492
512,9311190062405,494.19519765173965
513,9311190002800,547.1721659685695
514,9311190049892,797.0911629652554
515,9307093051696,110.84294549767485
516,9311191008689,673.7165443829089
517,9307094008535,414.92072856689657
518,9307094021716,187.007748297066
519,9298890071092,83.63959347784743
520,9339876034299,560.3392619063452
521,9335781048758,226.0869065069163
522,9409491072368,346.17463110753175
523,9409491073327,302.6357764576213
524,9409491021734,178.5245157265355
525,9409491042501,504.30559206015124
526,9405395039317,197.1119001058731
527,9401299034775,363.032128568122
528,9270237020485,415.22867787268194
529,9270238036214,340.4349508162627
530,9270238034245,636.7826752026127
531,9266141015098,200.74024211846856
532,9262045006432,385.52197500691733
533,9266141039966,366.4817433507248
534,9266141006221,513.737108647416
535,9249766021397,102.32966403895318
536,9245670011031,116.38179698758051
537,9393109058980,331.6809045650426
538,9389012040900,314.8910185853631
539,9384917015830,385.8243978830343
540,9384917050374,93.7595504579038
541,9384917037615,298.8264779060732
542,9389013060547,206.82081833478213
543,9384917018723,563.9923323085293
544,9339858065338,178.77521739396556
545,9479123044405,428.60377770190127
546,9475027025445,230.03055226631903
547,9475028027244,370.2674292403262
548,9475028017955,259.57027760450933
549,9352146053908,734.6589020409856
550,9352147016220,151.4429974944216
551,9229276020341,490.52217852931483
552,9233372050335,184.81860006852557
553,9466835032805,459.1178367242917
554,9384912023286,206.32015507001992
555,9384912055763,115.08925795657817
556,9429974011832,497.54363627420463
557,9429972018385,129.43047220638678
558,9475029026097,174.16943532976325
559,9475029030326,425.1903696909943
560,9380828036023,291.73325330066467
561,9221089033885,250.32528934031208
562,9221089035189,550.3010219973452
563,9216993036145,141.12783453669016
564,9216992033543,232.4162109824064
565,9212897070320,316.35551357752917
566,9216993019036,284.82087504152463
567,9212897028694,482.1127452712616
568,9343963031634,278.45727753549215
569,9339867029829,169.03278595009527
570,9339867060794,295.81708191716734
571,9339867049989,294.18946032459644
572,9491415024947,202.8007310947694
573,9237470030510,95.5156167264222
574,9233374033388,142.8518019497349
575,9237471023628,472.74494156813074
576,9233375009633,453.18738532672944
577,9229279015895,340.51557634672014
578,9438155072273,454.3581904154588
579,9257952050627,442.2618191358445
580,9262049020222,285.2012524301007
581,9257952047173,187.14558043209612
582,9417682026084,198.46052294017247
583,9413586025909,208.23858071037543
584,9413586039570,223.33618743508407
585,9413586025403,416.05304138393285
586,9409491045564,590.5004399928082
587,9438158032069,220.33527632552028
588,9438158049351,426.1660838364492
589,9434062066344,135.22255265165492
590,9339861050909,539.3137106259439
591,9335766036499,105.481243037471
592,9245664019488,198.90431903561836
593,9245664034092,164.81614637112148
594,9241568040588,246.75839845853017
595,9241568041243,551.4440376382097
596,9241568029147,324.12005262806906
597,9245665028575,237.1118285647484
598,9241568038918,265.18687720683585
599,9237472019078,305.54285265668244
600,9343957074781,543.4464987887636
601,9343956020538,173.83728069618184
602,9339860034803,546.3734376809236
603,9339860041045,182.6134911099789
604,9339860006339,567.7439182945138
605,9335765058829,282.21840352851444
606,9335765039834,182.00587311524725
607,9335765073242,410.8773943381135
608,9307077065291,692.6579179306372
609,9319395014347,441.8489935823157
610,9274326031254,184.90444361553486
611,9270231019393,551.1473274138107
612,9307097047730,485.80427468322944
613,9303001046425,704.3466036766812
614,9303001043819,350.8359818566045
615,9303001031002,116.01136667843654
616,9307097025139,246.67096705631286
617,9303001031959,570.2272592698813
618,9307097063507,350.9017011123208
619,9303001059026,323.6901994749765
620,9303002058136,320.2907953429193
621,9298905040337,227.78147075042403
622,9294810043403,307.4347714605782
623,9294810025149,336.516769838471
624,9290713013662,480.4139818768252
625,9290714027310,158.87172723587426
626,9290714022403,209.40197096482788
627,9290714026353,127.41198045150257
628,9290714038213,362.7063788305405
629,9290714041104,141.39629004366904
630,9286618043406,286.320872123152
631,9286618016674,322.0385561814466
632,9286618030258,227.5784439497625
633,9286618016059,440.45189718399695
634,9380813017303,488.5719977144699
635,9417679023577,664.7745062038624
636,9413582033348,429.8343629000095
637,9389022048875,540.3443243041994
638,9475026010547,363.7362845422274
639,9216984034764,300.32117278064106
640,9302992067967,336.6305369811666
641,9302993033032,353.16802481533836
642,9253861012594,228.610445559238
643,9249764044752,333.04261807948376
644,9393101056297,140.0265590230624
645,9389005024422,266.7324397502635
646,9192406055489,661.3109202929237
647,9372608067855,585.3462036216163
648,9257943033940,585.1653994390376
649,9389017017495,633.4718717381604
650,9389017004746,821.739035033323
651,9221085040610,253.7362907829068
652,9225181065420,427.62376758076135
653,9221085042742,463.3266568426078
654,9257931061376,465.32222340608376
655,9331681013609,103.01328863551964
656,9331682028479,139.90845651334885
657,9397208039888,302.61985868428314
658,9241563048306,342.1418937031889
659,9245660057701,214.4548743320752
660,9241563045925,500.8921324001597
661,9237468041839,108.5353593424437
662,9286615069019,156.3406282074063
663,9282519038521,356.1211851112837
664,9491414000043,315.5093344194662
665,9487318006598,322.8097273762036
666,9417686057688,340.95803671322426
667,9278415021635,490.15534117905764
668,9429970063362,463.89817146010523
669,9425874034195,95.31140534592966
670,9425875022071,116.02422034514963
671,9421778043398,556.2624810432615
672,9421778040924,331.19161047583964
673,9425875032236,258.0936542478754
674,9421779053006,234.8365551066972
675,9421778024796,468.4288723827539
676,9499607037354,257.3701752343272
677,9270235034262,580.8258253879898
678,9266138029530,523.1306067855751
679,9262043029454,468.7791224322869
680,9397206009283,726.8245548431672
681,9393111061619,350.76817262162905
682,9241553027764,648.3610108343299
683,9294812041722,408.12638893089684
684,9290716031437,179.856429798372
685,9294813031153,278.38756856175524
686,9294813047894,395.7497397786576
687,9286621003053,520.008019386642
688,9290717031758,195.7232839744813
689,9286621021269,280.81083235002916
690,9286621016916,679.2177961270418
691,9311189054912,148.64126918914522
692,9307092043994,582.3561139098288
693,9335780024054,139.69654056695614
694,9331683023897,182.92430370041492
695,9384918024501,595.9295873979296
696,9384918054176,386.94400264703364
697,9384918051453,115.76126501276312
698,9384918041085,294.9721774194288
699,9384918040471,365.033196358644
700,9384919062724,159.71443746914258
701,9380822062808,413.54412606485914
702,9380822028007,214.62290529454003
703,9384919040713,212.2440525256494
704,9278429025924,140.3313549713451
705,9274332044028,225.1121442372072
706,9278429018301,109.46398938567144
707,9274332047676,203.34235438762988
708,9278429053460,286.19924693676154
709,9278429020058,420.6922424726538
710,9274332016034,313.71316640310664
711,9278429016168,419.728385149505
712,9278429044460,340.5738816097788
713,9278429050921,717.6599208974808
714,9270237045943,701.0483631096595
715,9274333041385,592.6862307874699
716,9274333015238,382.8073783129016
717,9438163060757,281.15171913214635
718,9434068028072,487.93230495549005
719,9303006053243,235.37718890225224
720,9298910048741,138.77859150964952
721,9298910032436,782.9884561264457
722,9507801022832,520.9570015042635
723,9327569027509,301.68374317086887
724,9323473029614,181.30549956815943
725,9323473017054,314.80672193185404
726,9319377030700,498.44830232296135
727,9200605028623,188.168926018056
728,9319382022491,589.1978230394144
729,9249761030498,308.8343889517162
730,9241569003138,459.0761332088447
731,9434061018340,335.75675247847215
732,9352143017595,377.7210557171127
733,9266140047086,341.2375856527226
734,9266140032585,198.78296479169634
735,9266140062770,213.03263085551004
736,9262045023701,127.15747535438156
737,9262045023685,351.5293431259265
738,9262044016197,90.73924056294665
739,9257948026557,314.7779476559634
740,9262045050407,223.89305145772244
741,9257948038792,127.12523161658764
742,9356255021192,655.0921123127313
743,9348063049766,117.04914950796486
744,9475025022668,287.4583378645151
745,9475025022543,164.11357407351738
746,9470929022966,304.35148527622766
747,9262045020172,376.63620968770414
748,9262046037634,192.3753471429499
749,9257949021071,494.0051038683885
750,9257950012119,407.1030565285918
751,9339870022002,334.48470853892877
752,9335774028478,302.56530720745985
753,9331677044943,126.72432994945812
754,9339870017846,414.50475547134397
755,9257950011391,703.6794795169977
756,9257951000756,574.8865536034225
757,9257951025560,397.0251383855048
758,9257951031099,308.74870843850294
759,9253856047966,196.25054350719702
760,9253856032854,379.72440881879487
761,9253856024653,242.09441279740486
762,9253856021639,384.92630817661063
763,9253856012402,296.68255075904733
764,9249759044669,616.4122411646192
765,9487316019799,368.00596634513084
766,9487316012709,377.10076647566717
767,9487316026012,169.40162705799924
768,9188302041281,781.0591460178246
769,9216991043954,626.8016637678728
770,9216991028271,466.4704828788886
771,9290719047865,342.3561284427692
772,9286623049000,354.52441774667125
773,9286624039255,534.868041255091
774,9282527042386,272.71033929510844
775,9282527051339,426.3240316303341
776,9282527020204,116.61134942215344
777,9405396015449,793.5522040474867
778,9405396018182,180.28466467357777
779,9401300050874,537.7746521794056
780,9413572044463,367.1463949090702
781,9409484041159,566.8510900988407
782,9409484025821,442.26094041479286
783,9302991030448,186.62898201448814
784,9315291055370,226.80990775428054
785,9315291047394,546.5203769736047
786,9315291018627,254.69143429156682
787,9319388025721,333.0998099639551
788,9319388037856,150.31757646726248
789,9315292047740,232.28804986771422
790,9315292020942,454.4442698653162
791,9311196016118,216.51472236778568
792,9364426033202,201.97690983759662
793,9323492057570,139.37831172514015
794,9303002027485,641.7845498449843
795,9303002027732,394.4283514541964
796,9298905025267,425.66613795247
797,9298905039557,268.4178598279931
798,9303002020494,287.18785020067895
799,9298905028584,216.60143663302483
800,9294810036357,643.1079763526267
801,9294810021209,455.9625397841351
802,9294810057276,380.57564966016787
803,9294810034074,398.3885783617669
804,9290713050719,353.52868069431787
805,9294810020148,472.7240524586798
806,9241567047802,433.909754160868
807,9241567017197,342.0645449967635
808,9241567045832,572.5358723299663
809,9241567045061,595.8380864499003
810,9241567018501,438.5036706338405
811,9241567037383,352.2270931091308
812,9237472028688,437.9329707451957
813,9237472017138,389.99528570192194
814,9237472049955,418.30608994190766
815,9458637016066,439.1040103331523
816,9442253054009,484.29921262581206
817,9434061005261,414.79278550207056
818,9434061052015,427.225091649057
819,9290717000272,242.2284459781596
820,9286621012940,321.6024575943728
821,9290717043366,521.823527200382
822,9286621001429,211.37857363235528
823,9286621041996,344.0985916655632
824,9286622039352,357.745028466178
825,9286622039674,628.1465223651297
826,9286622033636,437.20715738517686
827,9278429037823,457.1855103816467
828,9286622028434,436.7860816949837
829,9282525011608,723.0156110717897
830,9278429045251,510.1001757719921
831,9454554037093,574.1823137260454
832,9405394044647,383.82718730987887
833,9405394060773,366.2508272316896
834,9401298062250,203.29582487224803
835,9466837020758,368.6657961999279
836,9356240042290,678.5152138078834
837,9360337054866,772.0161243679446
838,9274330063673,180.25811853895092
839,9270235057629,781.5384548171719
840,9266138043064,337.28418090810396
841,9393103030197,553.4575729867614
842,9360347017086,269.2780362347007
843,9356251018022,423.19718466680916
844,9360345063763,428.7053125574497
845,9356248037997,554.5226903257319
846,9356248079122,262.5981270222785
847,9343936041662,600.9894429009885
848,9216988031259,610.1783795384183
849,9212892036143,498.9567583535352
850,9212893025927,111.48475178717173
851,9380828040954,196.54164207194734
852,9221079062207,193.10679924289246
853,9368539038763,313.16016727364206
854,9368540035100,195.6737548533493
855,9364443020233,680.8893438874619
856,9274327074579,337.2194974083044
857,9274327031768,716.8281310683113
858,9323485060928,164.6194051630718
859,9327567046738,428.1691536416504
860,9257948021578,593.5840580336145
861,9262045042259,451.3960789338727
862,9257948019267,157.2621003440715
863,9257948044196,413.31471102581673
864,9257949054915,232.79817564920498
865,9253853054437,574.95450621553
866,9253853017812,270.87509117924907
867,9253853026717,189.35250721017147
868,9257949023567,729.6239044987276
869,9257949018657,396.6837483747931
870,9253853030906,136.1497977435497
871,9376711024191,556.3108929539063
872,9331667069612,402.0766929844253
873,9327572022986,703.8885539248363
874,9339867027043,176.25442655541568
875,9335772026119,475.27555745242927
876,9331676024075,394.64784573355684
